Lighting Day
Music Play
BackgroundType Background2
Background Sky2     0 1.25 1.5  640 384
Background Stars   0 1.25 1.65 640 384
Tile Plat 70 13 1 1 0 0
Tile Plat 70 12 1 1 0 0
Tile Plat 62 3 1 1 0 0
Tile Plat 63 3 1 1 0 0
Tile Plat 64 3 1 1 0 0
Tile Plat 65 3 1 1 0 0
Tile Plat 68 3 1 1 0 0
Tile Plat 69 3 1 1 0 0
Tile Plat 67 3 1 1 0 0
Tile Plat 66 3 1 1 0 0
Tile Plat 62 2 1 1 0 0
Tile Plat 62 1 1 1 0 0
Tile Plat 62 0 1 1 0 0
Tile Plat 63 2 1 1 0 0
Tile Plat 64 2 1 1 0 0
Tile Plat 65 2 1 1 0 0
Tile Plat 66 2 1 1 0 0
Tile Plat 67 2 1 1 0 0
Tile Plat 68 2 1 1 0 0
Tile Plat 69 2 1 1 0 0
Tile Plat 63 1 1 1 0 0
Tile Plat 63 0 1 1 0 0
Tile Plat 64 0 1 1 0 0
Tile Plat 65 0 1 1 0 0
Tile Plat 66 0 1 1 0 0
Tile Plat 67 0 1 1 0 0
Tile Plat 68 0 1 1 0 0
Tile Plat 69 0 1 1 0 0
Tile Plat 69 1 1 1 0 0
Tile Plat 68 1 1 1 0 0
Tile Plat 67 1 1 1 0 0
Tile Plat 66 1 1 1 0 0
Tile Plat 65 1 1 1 0 0
Tile Plat 64 1 1 1 0 0
Tile Plat 70 7 1 1 0 0
Tile Plat 70 6 1 1 0 0
Tile Plat 71 7 1 1 0 0
Tile Plat 6 8 1 1 0 0
Tile Plat 6 9 1 1 0 0
Tile Plat 2 9 1 1 0 0
Tile Plat 2 8 1 1 0 0
Tile Plat 2 7 1 1 0 0
Tile Plat 2 6 1 1 0 0
Tile Plat 2 5 1 1 0 0
Tile Plat 2 4 1 1 0 0
Tile Plat 2 3 1 1 0 0
Tile Plat 2 2 1 1 0 0
Tile Plat 2 1 1 1 0 0
Tile Plat 2 0 1 1 0 0
Tile Plat 6 7 1 1 0 0
Tile Plat 6 6 1 1 0 0
Tile Plat 6 5 1 1 0 0
Tile Plat 6 2 1 1 0 0
Tile Plat 6 1 1 1 0 0
Tile Plat 6 4 1 1 0 0
Tile Plat 6 3 1 1 0 0
Tile Plat 6 0 1 1 0 0
Tile Plat 5 0 1 1 0 0
Tile Plat 4 0 1 1 0 0
Tile Plat 3 0 1 1 0 0
Tile Plat 4 1 1 1 0 0
Tile Alarm 3 1 1 1 0 0
Tile Alarm 5 1 1 1 0 0
Tile Plat 74 26 1 1 0 0
Tile Plat 75 26 1 1 0 0
Tile Plat 76 26 1 1 0 0
Tile Plat 77 26 1 1 0 0
Tile Plat 78 26 1 1 0 0
Item PillRed 74 10
Dec ArrowUp 23 13
Dec ArrowDown 37 25
Dec Alarm 118 2
Dec Alarm 121 2
Dec Steel 122 1
Dec Steel 123 1
Dec Steel 123 2
Dec ArrowRight 104 5
Dec ArrowRight 105 5
Dec Sticker 87 10
Dec Alarm 46 27
Dec Alarm 47 27
Dec Alarm 48 27
Dec ArrowUp 60 9
Dec Plat 24 14
Dec Plat 25 14
Dec Plat 26 14
Dec Plat 26 13
Dec Plat 25 13
Dec Plat 24 13
Dec Plat 24 12
Dec Plat 25 12
Dec Plat 26 12
Dec Plat 0 10
Dec Plat 0 11
Dec Plat 0 12
Dec Plat 0 13
Dec Plat 0 14
Dec Plat 0 15
Dec Plat 0 16
Dec Plat 0 17
Dec Plat 0 18
Dec Plat 0 19
Dec Plat 24 11
Dec Plat 24 10
Dec Plat 25 10
Dec Plat 26 10
Dec Plat 27 10
Dec Plat 28 10
Dec Plat 29 10
Dec Plat 30 10
Dec Plat 31 10
Dec Plat 31 11
Dec Plat 30 11
Dec Plat 29 11
Dec Plat 28 11
Dec Plat 27 11
Dec Plat 26 11
Dec Plat 25 11
Dec Plat 31 9
Dec Plat 30 9
Dec Plat 29 9
Dec Plat 28 9
Dec Plat 27 9
Dec Plat 26 9
Dec Plat 25 9
Dec Plat 24 9
Dec Plat 23 9
Dec Plat 22 9
Dec Plat 21 9
Dec Plat 20 9
Dec Plat 19 9
Dec Plat 18 9
Dec Plat 17 9
Dec Plat 16 9
Dec Plat 15 9
Dec Plat 14 9
Dec Plat 13 9
Dec Plat 12 9
Dec Plat 11 9
Dec Plat 10 9
Dec Plat 9 9
Dec Plat 8 9
Dec Plat 7 9
Dec Plat 1 9
Dec Plat 0 9
Dec Plat 30 8
Dec Plat 30 7
Dec Plat 30 6
Dec Plat 30 5
Dec Plat 30 4
Dec Plat 31 4
Dec Plat 30 3
Dec Plat 31 3
Dec Plat 32 3
Dec Plat 33 3
Dec Plat 34 3
Dec Plat 35 3
Dec Plat 36 3
Dec Plat 37 3
Dec Plat 38 3
Dec Plat 39 3
Dec Plat 40 3
Dec Plat 41 3
Dec Plat 42 3
Dec Plat 43 3
Dec Plat 44 3
Dec Plat 45 3
Dec Plat 46 3
Dec Plat 47 3
Dec Plat 48 3
Dec Plat 48 2
Dec Plat 48 1
Dec Plat 48 0
Dec Plat 38 10
Dec Plat 39 10
Dec Plat 40 10
Dec Plat 41 10
Dec Plat 38 11
Dec Plat 38 12
Dec Plat 38 13
Dec Plat 38 14
Dec Plat 38 15
Dec Plat 38 16
Dec Plat 38 17
Dec Plat 38 18
Dec Plat 38 20
Dec Plat 38 21
Dec Plat 38 22
Dec Plat 38 23
Dec Plat 38 24
Dec Plat 38 19
Dec Plat 38 25
Dec Plat 38 26
Dec Plat 38 27
Dec Plat 38 28
Dec Plat 38 29
Dec Plat 37 29
Dec Plat 36 29
Dec Plat 35 29
Dec Plat 34 29
Dec Plat 33 29
Dec Plat 32 29
Dec Plat 31 29
Dec Plat 30 29
Dec Plat 29 29
Dec Plat 28 29
Dec Plat 27 29
Dec Plat 44 28
Dec Plat 44 27
Dec Plat 44 26
Dec Plat 44 25
Dec Plat 44 24
Dec Plat 44 29
Dec Plat 44 23
Dec Plat 44 22
Dec Plat 44 21
Dec Plat 44 20
Dec Plat 44 19
Dec Plat 44 18
Dec Plat 44 17
Dec Plat 44 16
Dec Plat 45 16
Dec Plat 46 16
Dec Plat 47 16
Dec Plat 48 16
Dec Plat 49 16
Dec Plat 50 16
Dec Plat 51 16
Dec Plat 52 16
Dec Plat 53 16
Dec Plat 54 16
Dec Plat 55 16
Dec Plat 56 16
Dec Plat 57 16
Dec Plat 58 16
Dec Plat 59 16
Dec Plat 59 10
Dec Plat 58 10
Dec Plat 57 10
Dec Plat 56 10
Dec Plat 55 10
Dec Plat 54 10
Dec Plat 53 10
Dec Plat 52 10
Dec Plat 51 11
Dec Plat 51 12
Dec Plat 50 12
Dec Plat 49 12
Dec Plat 48 12
Dec Plat 47 12
Dec Plat 46 12
Dec Plat 45 12
Dec Plat 43 11
Dec Plat 42 11
Dec Plat 41 11
Dec Plat 40 11
Dec Plat 39 11
Dec Plat 44 11
Dec Plat 59 11
Dec Plat 64 29
Dec Plat 65 29
Dec Plat 66 29
Dec Plat 67 29
Dec Plat 68 29
Dec Plat 69 27
Dec Plat 70 27
Dec Plat 71 27
Dec Plat 72 27
Dec Plat 73 27
Dec Plat 79 27
Dec Plat 73 28
Dec Plat 26 20
Dec Plat 25 20
Dec Plat 24 20
Dec Plat 23 20
Dec Plat 22 20
Dec Plat 21 20
Dec Plat 20 20
Dec Plat 19 20
Dec Plat 18 20
Dec Plat 17 20
Dec Plat 16 20
Dec Plat 15 20
Dec Plat 14 20
Dec Plat 13 20
Dec Plat 12 20
Dec Plat 11 20
Dec Plat 10 20
Dec Plat 9 20
Dec Plat 8 20
Dec Plat 7 20
Dec Plat 6 20
Dec Plat 5 20
Dec Plat 4 20
Dec Plat 3 20
Dec Plat 2 20
Dec Plat 1 20
Dec Plat 0 20
Dec Plat 26 21
Dec Plat 26 22
Dec Plat 26 23
Dec Plat 26 24
Dec Plat 26 25
Dec Plat 26 26
Dec Plat 26 27
Dec Plat 26 28
Dec Plat 25 21
Dec ArrowUp 4 6
Dec ArrowUp 4 5
Dec ArrowUp 4 4
Dec ArrowUp 3 6
Dec ArrowUp 4 7
Dec ArrowUp 5 6
Dec Plat 74 27
Dec Plat 75 27
Dec Plat 76 27
Dec Plat 77 27
Dec Plat 78 27
Dec Plat 74 28
Dec Plat 75 28
Dec Plat 76 28
Dec Plat 77 28
Dec Plat 78 28
Dec Plat 74 29
Dec Plat 75 29
Dec Plat 76 29
Dec Plat 77 29
